Ticker,Quarter,EPS,BPS,PER,PBR,ROE,ROA,ROIC,Debt_ratio
SBUX,22.10/02,2.83,-7.55,29.46,N/A,N/A,11.50,12.90,N/A
SBUX,22.07/03,3.54,-7.56,21.81,N/A,N/A,14.20,16.00,N/A
SBUX,22.04/03,3.72,-7.63,23.87,N/A,N/A,14.90,16.70,N/A
SBUX,22.01/02,3.70,-7.23,31.24,N/A,N/A,14.90,16.70,N/A
SBUX,21.10/03,3.54,-4.52,31.71,N/A,N/A,14.10,15.80,N/A
SBUX,21.06/27,2.40,-5.77,47.11,N/A,N/A,9.70,10.70,N/A
SBUX,21.03/28,0.85,-6.50,129.93,N/A,N/A,3.40,4.70,N/A
SBUX,20.12/27,0.57,-6.73,180.10,N/A,N/A,2.30,3.40,N/A
SBUX,20.09/27,0.79,-6.66,106.16,N/A,N/A,3.30,4.40,N/A
SBUX,20.06/28,1.11,-7.38,62.47,N/A,N/A,5.20,6.90,N/A
SBUX,20.03/29,2.81,-6.43,22.97,N/A,N/A,14.20,18.00,N/A
SBUX,19.12/29,3.06,-5.73,27.95,N/A,N/A,17.40,24.50,N/A
SBUX,19.09/29,2.92,-5.10,29.39,N/A,N/A,18.50,30.20,N/A
SBUX,19.06/30,2.83,-3.57,28.58,N/A,N/A,17.20,30.80,N/A
SBUX,19.03/31,2.32,-4.07,30.49,N/A,N/A,15.40,28.80,N/A
SBUX,18.12/30,2.26,-2.32,25.97,N/A,173.40,15.40,30.20,N/A
SBUX,18.09/30,3.24,0.85,16.97,65.57,115.70,23.30,51.60,"1,965.00"
MRVL,24.11/02,-1.70,15.45,-49.68,5.49,-10.40,-7.20,-14.30,47.40
MRVL,24.08/03,-1.11,16.41,-53.10,3.61,-6.60,-4.60,-6.10,42.90
MRVL,24.05/04,-1.13,16.74,-60.53,4.10,-6.50,-4.60,-7.70,41.50
MRVL,24.02/03,-1.08,17.22,-62.55,3.94,-6.10,-4.30,-8.20,43.10
MRVL,23.10/28,-0.65,17.66,-73.33,2.68,-3.60,-2.50,-7.40,42.50
MRVL,23.07/29,-0.44,17.88,-147.48,3.63,-2.40,-1.70,-3.80,41.30
MRVL,23.04/29,-0.19,18.09,-202.94,2.18,-1.10,-0.70,-0.20,43.80
MRVL,23.01/28,-0.19,18.37,-230.91,2.41,-1.10,-0.70,3.40,44.00
MRVL,22.10/29,-0.15,18.25,-246.41,2.25,-0.90,-0.60,3.60,44.80
MRVL,22.07/30,-0.25,18.25,-217.28,3.05,-1.40,-1.00,1.60,42.70
MRVL,22.04/30,-0.60,18.24,-98.78,3.18,-3.20,-2.30,-2.80,42.50
MRVL,22.01/29,-0.53,19.70,-132.92,3.56,-2.80,-2.00,-5.10,40.80
MRVL,21.10/30,-0.52,18.93,-137.38,3.60,-3.10,-2.20,-6.70,40.40
MRVL,21.07/31,-0.47,17.95,-133.67,3.36,-3.20,-2.30,-7.80,41.40
MRVL,21.05/01,-0.37,21.42,-121.00,2.06,-2.50,-1.90,-6.80,42.90
MRVL,21.01/30,-0.41,12.61,-124.67,4.10,-3.30,-2.60,-9.60,27.60
MRVL,20.10/31,2.18,12.51,17.00,3.00,17.40,13.50,27.30,29.00
MRVL,20.08/01,2.09,12.61,17.10,2.88,17.30,13.10,23.10,29.80
MRVL,20.05/02,2.24,12.86,11.10,1.98,19.20,14.30,25.20,28.70
MRVL,20.02/01,2.34,13.06,10.18,1.86,20.90,15.30,28.60,28.30
MRVL,19.11/02,-0.72,10.72,-37.35,2.34,-6.20,-4.50,-5.90,43.80
MRVL,19.08/03,-0.68,10.86,-39.37,2.30,-5.70,-4.20,-5.10,38.60
MRVL,19.05/04,-0.58,10.97,-45.69,2.25,-4.80,-3.50,-3.70,39.00
MRVL,19.02/02,-0.30,12.36,-67.58,1.66,-2.70,-2.00,2.40,37.10
MRVL,18.11/03,0.28,11.52,88.84,1.53,2.20,1.70,7.90,35.10
APO,24.09/30,9.45,30.51,12.37,3.98,37.10,1.70,1.70,"1,887.40"
APO,24.06/30,9.26,26.01,11.95,4.40,42.80,1.80,1.70,"2,082.70"
APO,24.03/31,8.91,25.14,11.85,4.32,47.40,1.80,1.70,"2,076.40"
APO,23.12/31,8.28,24.16,10.58,3.77,51.60,1.70,1.60,"2,052.40"
APO,23.09/30,4.84,14.59,17.49,6.03,37.10,1.10,1.50,"3,142.30"
APO,23.06/30,2.76,14.21,25.85,5.30,31.20,0.60,0.90,"3,216.20"
APO,23.03/31,-1.06,13.82,-65.53,4.46,-12.90,-0.20,-0.20,"3,128.40"
APO,22.12/31,-3.43,11.36,-18.62,5.50,-39.30,-0.80,-1.00,"3,641.90"
APO,22.09/30,-3.65,-2.29,-11.22,N/A,-55.30,-1.20,-1.60,N/A
APO,22.06/30,-1.66,6.29,-17.91,7.57,-29.50,-1.10,-1.40,"6,515.10"
APO,22.03/31,3.86,18.74,21.11,1.40,14.80,0.80,0.80,"2,194.80"
APO,21.12/31,7.32,16.01,9.91,4.71,67.10,6.30,6.60,489.30
APO,21.09/30,8.37,11.06,7.28,5.48,95.10,7.50,7.50,682.30
APO,21.06/30,8.47,10.23,7.20,6.11,117.70,8.30,8.10,757.40
APO,21.03/31,7.61,8.42,6.07,5.63,133.40,8.20,7.90,955.60
APO,20.12/31,0.44,6.28,93.40,7.84,12.00,0.60,1.30,"1,215.50"
APO,20.09/30,-0.87,4.78,-69.26,9.42,-13.40,-1.00,0.10,"1,325.20"
APO,20.06/30,-0.35,4.08,-199.60,12.30,-4.50,-0.40,-1.20,"1,476.40"
APO,20.03/31,-1.44,2.46,-22.85,13.90,-24.40,-3.40,-4.60,"2,303.80"
APO,19.12/31,3.71,8.95,13.16,5.73,51.10,10.50,8.40,297.20
APO,19.09/30,2.05,8.58,16.75,4.30,31.00,6.40,4.70,295.90
APO,19.06/30,1.19,6.91,26.30,4.99,18.30,3.90,5.50,348.50
APO,19.03/31,0.69,6.58,35.63,4.33,10.90,2.40,4.50,323.80
APO,18.12/31,-0.30,6.88,-117.59,3.59,-2.80,-0.60,1.70,257.20
APO,18.09/30,1.59,8.12,20.53,4.28,21.90,4.90,9.20,244.50
PLD,24.09/30,3.31,57.29,37.99,2.20,5.80,3.30,3.30,72.10
PLD,24.06/30,3.03,57.59,36.88,1.95,5.30,3.00,3.10,66.80
PLD,24.03/31,3.42,57.48,37.94,2.26,5.90,3.40,3.40,66.80
PLD,23.12/31,3.29,57.53,40.34,2.32,5.70,3.30,3.30,66.20
PLD,23.09/30,3.14,58.02,34.45,1.93,5.60,3.30,3.30,62.80
PLD,23.06/30,3.70,57.85,34.55,2.12,6.70,4.00,3.70,64.20
PLD,23.03/31,3.21,57.19,43.11,2.18,6.10,3.60,3.40,58.80
PLD,22.12/31,4.25,67.76,30.98,1.96,8.50,5.00,4.40,56.40
PLD,22.09/30,5.39,47.65,18.71,2.13,11.70,6.70,5.80,60.50
PLD,22.06/30,5.00,46.68,23.36,2.52,11.10,6.30,5.50,60.40
PLD,22.03/31,4.99,46.16,32.15,3.50,11.20,6.40,5.60,62.40
PLD,21.12/31,3.94,45.21,42.43,3.72,9.00,5.20,4.60,62.10
PLD,21.09/30,2.65,43.96,47.14,2.85,6.10,3.50,3.30,62.30
PLD,21.06/30,2.08,43.43,57.29,2.75,4.80,2.80,2.70,62.20
PLD,21.03/31,1.81,43.31,58.09,2.45,4.20,2.40,2.50,60.40
PLD,20.12/31,2.01,43.90,50.01,2.30,4.60,2.70,2.70,61.70
PLD,20.09/30,2.24,43.48,47.10,2.32,5.30,3.10,3.00,60.00
PLD,20.06/30,2.55,43.69,39.84,2.14,6.30,3.60,3.50,57.30
PLD,20.03/31,2.61,46.20,34.74,1.84,6.90,3.90,3.70,56.50
PLD,19.12/31,2.46,35.92,35.94,2.49,7.00,4.00,3.80,61.60
PLD,19.09/30,2.83,35.69,30.25,2.39,7.90,4.60,4.20,60.00
PLD,19.06/30,2.72,35.43,30.19,2.26,7.50,4.40,4.10,57.90
PLD,19.03/31,2.74,35.47,27.92,2.03,7.90,4.50,4.20,56.30
PLD,18.12/31,2.87,39.30,22.49,1.66,8.70,4.80,4.40,56.60
PLD,18.09/30,2.45,38.35,26.93,1.64,7.80,4.20,4.00,58.20
LRCX,24.09/29,3.09,6.52,26.48,12.68,48.80,21.50,39.70,130.60
LRCX,24.06/30,2.90,6.50,36.37,16.30,46.60,20.60,36.60,119.50
LRCX,24.03/31,2.73,6.13,35.28,15.88,44.40,19.40,33.70,127.90
LRCX,23.12/24,2.59,6.25,29.73,12.50,42.10,18.40,31.70,128.40
LRCX,23.09/24,2.95,6.07,20.65,10.20,48.20,21.00,35.50,130.40
LRCX,23.06/25,3.32,6.06,18.13,9.96,55.80,23.80,40.40,128.80
LRCX,23.03/26,3.59,6.23,13.78,8.06,64.70,26.40,44.50,128.90
LRCX,22.12/25,3.72,6.11,10.97,6.77,73.20,28.60,47.10,131.30
LRCX,22.09/25,3.49,5.42,10.75,7.03,74.10,28.00,46.90,152.60
LRCX,22.06/26,3.28,4.49,13.56,9.95,74.90,27.90,45.50,173.90
LRCX,22.03/27,3.20,4.33,17.04,12.84,74.60,28.10,46.20,175.30
LRCX,21.12/26,3.21,4.61,21.43,15.19,77.50,28.90,45.80,157.70
LRCX,21.09/26,2.96,4.11,20.39,14.94,75.10,27.50,41.40,167.40
LRCX,21.06/27,2.69,4.20,23.01,14.92,70.00,25.40,37.60,163.70
LRCX,21.03/28,2.37,3.77,24.13,15.54,64.50,23.00,33.30,184.50
LRCX,20.12/27,2.01,3.83,23.34,12.57,57.50,20.50,29.90,179.20
LRCX,20.09/27,1.76,3.73,18.43,8.88,53.50,19.20,29.20,177.70
LRCX,20.06/28,1.51,3.57,19.50,8.49,47.30,17.40,27.80,181.30
LRCX,20.03/29,1.39,3.12,16.74,7.74,45.30,17.00,27.80,184.90
LRCX,19.12/29,1.35,3.04,20.59,9.73,42.90,16.80,29.00,171.20
LRCX,19.09/29,1.36,3.41,15.66,6.74,41.10,17.70,32.30,149.20
LRCX,19.06/30,1.37,3.07,12.85,6.03,41.60,18.80,35.40,155.70
LRCX,19.03/31,1.59,3.50,10.23,5.16,46.70,22.70,46.00,142.80
LRCX,18.12/23,1.68,3.73,6.80,3.41,47.60,24.30,53.10,85.20
LRCX,18.09/23,1.32,3.42,10.56,4.61,37.50,18.60,47.90,104.80
MO,24.09/30,5.93,-2.03,8.47,N/A,N/A,28.60,50.80,N/A
MO,24.06/30,5.81,-1.76,7.70,N/A,N/A,27.80,50.50,N/A
MO,24.03/31,4.78,-2.90,9.08,N/A,N/A,22.80,42.00,N/A
MO,23.12/31,4.57,-2.00,8.78,N/A,N/A,21.80,39.30,N/A
MO,23.09/30,4.90,-1.92,8.52,N/A,N/A,23.80,37.90,N/A
MO,23.06/30,3.80,-2.14,11.86,N/A,N/A,18.80,29.20,N/A
MO,23.03/31,3.11,-2.17,14.25,N/A,N/A,15.50,24.60,N/A
MO,22.12/31,3.19,-2.22,14.21,N/A,N/A,15.60,24.80,N/A
MO,22.09/30,2.57,-2.35,15.48,N/A,N/A,12.50,23.20,N/A
MO,22.06/30,0.97,-1.33,43.17,N/A,N/A,4.50,11.90,N/A
MO,22.03/31,1.64,-0.97,31.55,N/A,N/A,7.40,14.40,N/A
MO,21.12/31,1.34,-0.87,35.17,N/A,300.30,5.70,11.90,N/A
MO,21.09/30,1.49,-0.69,30.25,N/A,143.40,6.20,12.00,N/A
MO,21.06/30,2.46,1.76,19.41,27.09,149.70,9.70,18.20,"1,261.50"
MO,21.03/31,2.34,1.57,21.92,32.64,119.00,9.00,17.40,"1,570.20"
MO,20.12/31,2.40,1.53,17.06,26.84,98.10,9.10,17.50,"1,565.70"
MO,20.09/30,0.39,1.69,97.83,22.88,13.60,1.50,9.10,"1,382.00"
MO,20.06/30,-0.49,3.06,-79.80,12.82,-12.60,-1.80,5.10,780.20
MO,20.03/31,-0.46,3.52,-83.47,10.98,-9.10,-1.60,4.80,702.20
MO,19.12/31,-0.70,3.33,-72.11,14.99,-11.40,-2.40,3.70,689.70
MO,19.09/30,0.94,5.65,43.27,7.25,13.10,3.10,9.20,400.50
MO,19.06/30,3.36,7.73,14.04,6.13,42.90,11.70,20.20,297.30
MO,19.03/31,3.28,7.51,17.39,7.65,41.20,12.30,23.30,320.40
MO,18.12/31,3.68,7.87,13.33,6.28,45.30,14.90,30.20,274.80
MO,18.09/30,5.61,8.22,10.65,7.34,68.80,24.50,34.30,183.40
SO,24.09/30,4.29,33.64,20.90,2.68,13.10,3.30,4.40,290.10
SO,24.06/30,4.19,32.95,18.40,2.35,13.00,3.30,4.30,293.10
SO,24.03/31,3.86,32.55,18.44,2.20,12.10,3.10,4.10,293.40
SO,23.12/31,3.62,32.26,19.23,2.17,11.40,2.90,3.90,295.50
SO,23.09/30,2.74,32.33,23.26,2.00,9.00,2.20,3.30,291.80
SO,23.06/30,2.80,31.73,24.83,2.21,9.10,2.30,3.40,295.70
SO,23.03/31,3.07,31.68,22.59,2.19,10.10,2.50,3.60,289.90
SO,22.12/31,3.26,28.29,22.06,2.56,10.70,2.70,3.80,330.00
SO,22.09/30,3.15,32.79,21.29,2.04,10.50,2.60,3.60,277.10
SO,22.06/30,2.83,31.00,25.05,2.30,9.50,2.40,3.30,295.40
SO,22.03/31,2.15,30.70,33.57,2.36,7.20,1.80,2.70,293.40
SO,21.12/31,2.24,26.27,30.37,2.61,7.50,1.90,2.80,340.70
SO,21.09/30,2.80,31.31,21.91,1.98,9.40,2.40,3.30,284.00
SO,21.06/30,2.95,30.86,20.37,1.96,10.00,2.50,3.40,283.60
SO,21.03/31,3.18,31.20,19.40,1.99,10.80,2.80,3.60,278.30
SO,20.12/31,2.93,26.44,20.80,2.32,10.00,2.60,3.50,323.20
SO,20.09/30,2.98,30.72,18.05,1.76,10.20,2.60,3.50,278.10
SO,20.06/30,3.05,30.21,16.91,1.71,10.50,2.70,3.70,273.70
SO,20.03/31,3.32,30.20,16.20,1.79,11.50,3.00,4.00,271.50
SO,19.12/31,4.50,26.30,14.10,2.43,15.70,4.10,5.70,315.00
SO,19.09/30,4.35,30.34,14.11,2.03,14.90,4.00,5.60,269.00
SO,19.06/30,4.23,29.82,13.00,1.85,15.30,3.90,5.80,268.00
SO,19.03/31,3.23,29.56,15.86,1.74,12.50,3.00,4.90,270.90
SO,18.12/31,2.17,28.47,20.30,1.56,8.70,2.00,3.20,301.60
SO,18.09/30,2.39,24.32,18.10,1.78,9.90,2.20,3.40,335.00
EQIX,24.09/30,11.09,142.44,79.76,6.20,8.30,3.20,4.40,160.60
EQIX,24.06/30,10.92,129.35,69.34,5.85,8.50,3.20,4.30,167.40
EQIX,24.03/31,9.97,129.92,82.94,6.35,7.70,2.90,4.00,159.50
EQIX,23.12/31,10.31,133.41,78.02,6.05,8.00,3.00,4.10,161.20
EQIX,23.09/30,9.29,126.88,78.04,5.72,7.30,2.80,3.90,166.30
EQIX,23.06/30,8.66,128.55,90.90,6.10,6.90,2.60,3.80,162.30
EQIX,23.03/31,8.82,129.39,81.96,5.56,7.20,2.70,3.80,160.00
EQIX,22.12/31,7.67,125.65,86.06,5.27,6.40,2.40,3.50,163.40
EQIX,22.09/30,7.64,121.38,74.13,4.65,6.40,2.40,3.50,162.90
EQIX,22.06/30,7.02,116.77,93.55,5.63,5.90,2.30,3.40,173.20
EQIX,22.03/31,5.41,120.56,136.95,6.15,4.60,1.80,2.90,156.10
EQIX,21.12/31,5.53,121.22,152.26,7.00,4.70,1.80,3.00,156.60
EQIX,21.09/30,4.73,117.62,165.72,6.71,4.00,1.60,2.80,162.80
EQIX,21.06/30,3.79,118.76,209.99,6.75,3.20,1.30,2.70,162.30
EQIX,21.03/31,4.55,118.40,148.96,5.74,3.90,1.50,3.30,158.30
EQIX,20.12/31,4.18,121.25,172.09,5.98,3.70,1.40,3.30,154.00
EQIX,20.09/30,5.09,118.86,151.69,6.38,4.60,1.70,3.80,150.40
EQIX,20.06/30,5.76,118.99,121.19,5.81,5.40,2.00,4.20,167.50
EQIX,20.03/31,5.93,101.34,105.02,6.16,5.80,2.20,4.50,172.10
EQIX,19.12/31,5.99,105.07,98.09,5.63,5.80,2.20,4.70,171.10
EQIX,19.09/30,5.91,103.06,99.34,5.58,5.90,2.20,4.80,160.70
EQIX,19.06/30,6.05,103.67,85.40,4.85,6.30,2.30,4.90,161.60
EQIX,19.03/31,5.21,102.98,87.14,4.35,5.70,2.00,4.60,167.00
EQIX,18.12/31,4.56,90.49,77.57,3.93,5.10,1.80,4.40,180.40
EQIX,18.09/30,4.01,89.65,107.37,4.81,4.60,1.60,4.30,183.30
CRWD,24.10/31,0.51,12.45,574.31,23.80,4.70,1.80,40.40,153.30
CRWD,24.07/31,0.69,11.69,331.67,19.79,7.00,2.60,48.30,151.10
CRWD,24.04/30,0.53,10.46,537.43,27.91,6.00,2.10,38.90,168.50
CRWD,24.01/31,0.37,9.66,786.35,30.49,4.60,1.50,28.20,187.00
CRWD,23.10/31,-0.07,8.48,"-3,561.17",20.80,-0.70,-0.20,6.90,185.80
CRWD,23.07/31,-0.42,7.73,-410.07,20.85,-6.00,-1.90,-8.60,198.60
CRWD,23.04/30,-0.66,6.79,-187.23,17.64,-10.80,-3.20,-19.30,218.20
CRWD,23.01/31,-0.79,6.28,-135.46,16.96,-14.40,-4.20,-26.30,241.80
CRWD,22.10/31,-0.77,5.62,-211.66,28.63,-15.20,-4.40,-26.90,238.30
CRWD,22.07/31,-0.75,5.27,-245.95,34.77,-16.10,-4.60,-26.30,237.50
CRWD,22.04/30,-0.79,4.77,-253.03,41.60,-18.20,-5.20,-27.10,246.60
CRWD,22.01/31,-1.03,4.52,-176.44,40.39,-25.20,-7.30,-27.40,251.60
CRWD,21.10/31,-0.94,4.15,-303.58,67.82,-23.70,-7.00,-24.10,246.80
CRWD,21.07/31,-0.83,4.00,-308.06,63.33,-21.60,-7.10,-28.30,246.00
CRWD,21.04/30,-0.72,3.79,-294.60,54.97,-19.10,-7.10,-36.10,238.80
CRWD,21.01/31,-0.43,4.00,-515.48,54.85,-11.50,-4.90,-64.40,213.70
CRWD,20.10/31,-0.41,3.71,-266.35,33.41,-13.20,-6.50,-72.80,114.90
CRWD,20.07/31,-0.47,3.65,-216.36,30.91,-15.10,-7.80,-62.70,104.30
CRWD,20.04/30,-0.73,3.53,-106.84,19.18,-18.40,-10.10,-65.50,101.90
CRWD,20.01/31,-0.96,5.01,-88.57,16.92,-33.30,-13.20,-64.20,89.20
CRWD,19.10/31,-1.79,3.51,-70.83,14.29,-122.50,-17.40,-200.30,75.20
CRWD,19.07/31,-2.55,5.60,-120.56,25.08,N/A,N/A,N/A,60.90
CRWD,19.04/30,-2.90,-10.28,0.00,N/A,N/A,N/A,N/A,N/A
CRWD,19.01/31,-3.12,-10.87,0.00,N/A,N/A,-43.00,-566.20,N/A
CRWD,18.10/31,0.00,0.00,0.00,N/A,N/A,N/A,N/A,N/A
PYPL,24.09/30,4.19,19.88,18.02,3.95,21.50,5.30,24.40,314.00
PYPL,24.06/30,4.13,19.79,13.68,2.94,21.60,5.40,23.90,307.40
PYPL,24.03/31,3.97,19.46,16.55,3.47,21.40,5.50,23.00,302.60
PYPL,23.12/31,3.84,19.09,15.59,3.15,21.10,5.50,21.90,290.30
PYPL,23.09/30,3.35,18.04,17.05,3.25,18.90,4.90,18.80,287.20
PYPL,23.06/30,3.57,17.70,18.27,3.79,20.40,5.30,20.30,279.30
PYPL,23.03/31,2.36,17.59,31.76,4.33,13.50,3.50,15.20,288.70
PYPL,22.12/31,2.09,17.57,33.57,4.01,12.00,3.10,13.70,287.80
PYPL,22.09/30,1.97,17.56,43.30,4.91,11.20,3.00,12.30,277.20
PYPL,22.06/30,1.74,17.07,39.34,4.09,9.80,2.70,10.80,293.60
PYPL,22.03/31,3.03,17.72,37.62,6.54,16.80,4.80,16.50,267.90
PYPL,21.12/31,3.52,18.51,53.15,10.20,19.80,5.60,17.20,248.90
PYPL,21.09/30,4.16,18.82,61.96,13.84,23.90,6.80,21.40,237.40
PYPL,21.06/30,4.10,17.81,70.32,16.38,24.70,6.90,21.30,253.10
PYPL,21.03/31,4.39,16.57,54.54,14.63,27.60,7.70,23.90,273.00
PYPL,20.12/31,3.54,17.07,65.31,13.71,23.30,6.60,23.30,251.30
PYPL,20.09/30,2.65,15.77,73.58,12.51,18.20,5.40,21.40,254.60
PYPL,20.06/30,2.18,15.04,79.19,11.60,15.40,4.70,19.90,257.80
PYPL,20.03/31,1.58,13.61,59.86,7.03,11.50,3.70,18.20,239.60
PYPL,19.12/31,2.07,14.38,51.65,7.52,15.20,5.00,25.20,203.80
PYPL,19.09/30,2.13,14.03,48.07,7.40,16.10,5.40,30.40,204.70
PYPL,19.06/30,2.10,13.74,53.58,8.33,16.20,5.50,43.80,199.80
PYPL,19.03/31,1.85,12.94,55.05,8.04,14.60,5.10,35.50,205.30
PYPL,18.12/31,1.71,13.00,48.17,6.44,13.70,4.80,29.00,181.60
PYPL,18.09/30,1.73,12.80,49.68,6.88,13.80,5.00,25.80,189.30
MSTR,24.09/30,-2.35,19.13,-80.55,8.68,-14.60,-6.10,-9.40,121.10
MSTR,24.06/30,-1.64,15.87,-116.35,8.62,-10.20,-3.90,-5.90,148.80
MSTR,24.03/31,-0.91,13.96,-339.51,12.05,-5.50,-1.90,-4.50,164.60
MSTR,23.12/31,2.64,15.84,21.37,4.24,40.20,11.80,-1.40,120.00
MSTR,23.09/30,0.14,5.91,51.19,5.50,21.00,3.00,-4.50,301.50
MSTR,23.06/30,0.91,6.18,21.47,5.42,121.80,7.30,-4.00,310.60
MSTR,23.03/31,-8.65,3.75,-3.85,7.62,N/A,-33.30,-23.10,582.80
MSTR,22.12/31,-12.98,-3.38,-1.09,N/A,"-6,354.40",-52.70,-26.10,N/A
MSTR,22.09/30,-11.57,-1.77,-1.83,N/A,-360.30,-42.60,-23.60,N/A
MSTR,22.06/30,-11.69,-1.66,-1.41,N/A,-249.30,-41.40,-24.50,N/A
MSTR,22.03/31,-5.36,7.65,-9.87,6.36,-93.50,-17.40,-15.00,321.60
MSTR,21.12/31,-5.34,9.77,-10.53,5.76,-113.80,-18.40,-16.80,263.40
MSTR,21.09/30,-4.54,4.61,-12.73,12.22,-121.60,-18.60,-17.30,547.30
MSTR,21.06/30,-4.33,0.79,-15.39,83.65,-121.60,-23.00,-23.50,"3,289.80"
MSTR,21.03/31,-1.23,3.78,-55.06,17.83,-26.80,-8.60,-12.80,569.30
MSTR,20.12/31,-0.08,5.71,-478.56,6.51,-1.60,-0.80,-3.00,165.00
MSTR,20.09/30,0.01,4.05,735.80,3.75,0.40,0.20,-5.70,98.50
MSTR,20.06/30,0.25,4.71,44.58,2.52,5.30,3.00,4.20,81.70
MSTR,20.03/31,0.42,4.63,27.81,2.59,8.60,4.80,10.00,84.10
MSTR,19.12/31,0.33,4.96,42.63,2.88,6.90,3.80,6.60,80.20
MSTR,19.09/30,0.25,5.03,59.60,2.95,5.00,2.90,6.60,72.40
MSTR,19.06/30,0.26,4.91,51.51,2.92,5.30,3.20,6.40,79.00
MSTR,19.03/31,0.11,4.63,114.72,3.10,2.30,1.40,2.00,85.70
MSTR,18.12/31,0.20,4.66,65.11,2.77,3.80,2.50,3.70,61.50
MSTR,18.09/30,-0.05,5.54,-256.00,2.54,-1.00,-0.70,7.50,43.80
SHW,24.09/30,10.05,16.59,37.65,23.17,67.60,10.90,22.00,476.70
SHW,24.06/30,9.82,14.95,30.11,20.17,68.10,10.80,22.10,532.60
SHW,24.03/31,9.39,13.88,36.57,25.23,66.10,10.40,21.00,568.70
SHW,23.12/31,9.25,14.55,33.42,21.49,66.80,10.40,20.60,517.80
SHW,23.09/30,9.35,14.82,27.11,17.35,70.70,10.50,20.50,508.60
SHW,23.06/30,9.02,14.18,29.23,18.86,75.00,10.30,19.50,538.00
SHW,23.03/31,8.16,12.34,27.32,18.34,76.70,9.40,18.30,630.40
SHW,22.12/31,7.72,12.02,30.45,19.83,79.50,9.10,17.90,628.30
SHW,22.09/30,7.40,10.08,27.39,20.43,81.60,8.90,17.20,756.30
SHW,22.06/30,6.66,8.62,33.19,26.18,73.20,8.20,16.30,891.30
SHW,22.03/31,6.87,8.63,35.60,29.09,71.60,8.70,17.40,872.60
SHW,21.12/31,6.98,9.29,49.53,37.89,67.50,9.10,18.20,748.00
SHW,21.09/30,7.30,10.28,37.44,27.38,64.40,9.60,19.90,670.80
SHW,21.06/30,7.97,10.81,33.38,25.51,63.20,10.60,21.50,622.40
SHW,21.03/31,7.71,11.58,31.22,21.48,57.40,10.30,20.60,563.80
SHW,20.12/31,7.36,13.31,32.87,18.49,54.20,9.90,19.50,465.00
SHW,20.09/30,6.75,15.49,33.89,15.08,48.30,9.10,18.00,394.60
SHW,20.06/30,6.26,14.26,30.11,13.56,45.50,8.50,16.90,429.60
SHW,20.03/31,5.77,12.04,26.20,12.89,42.60,7.80,16.70,525.40
SHW,19.12/31,5.50,14.97,34.95,13.06,40.20,7.40,16.00,397.10
SHW,19.09/30,4.96,14.60,36.40,12.61,37.30,6.80,15.40,418.60
SHW,19.06/30,4.15,13.61,36.12,11.29,31.50,5.80,13.90,465.30
SHW,19.03/31,3.89,12.54,36.18,11.54,29.80,5.50,12.90,505.80
SHW,18.12/31,3.89,13.37,33.23,9.87,29.50,5.60,13.40,412.90
SHW,18.09/30,6.52,14.07,22.84,10.82,49.90,9.30,13.90,406.80
ICE,24.09/30,4.21,47.44,37.97,3.39,9.20,1.80,17.70,396.30
ICE,24.06/30,4.03,46.57,33.95,2.94,8.90,1.70,16.10,415.70
ICE,24.03/31,4.35,45.79,31.73,3.00,9.60,1.80,15.40,400.60
ICE,23.12/31,4.19,45.60,31.04,2.86,9.20,1.70,14.50,428.90
ICE,23.09/30,4.31,45.22,25.47,2.42,9.70,1.60,15.00,438.00
ICE,23.06/30,3.01,45.92,37.51,2.46,7.00,1.00,11.20,428.90
ICE,23.03/31,2.58,46.01,40.36,2.27,6.20,0.80,11.20,428.90
ICE,22.12/31,2.58,40.62,39.63,2.52,6.40,0.70,11.30,755.60
ICE,22.09/30,4.51,40.69,19.80,2.22,11.20,1.30,19.20,755.60
ICE,22.06/30,5.97,40.69,15.57,2.31,14.80,1.70,25.80,755.60
ICE,22.03/31,7.20,40.47,18.24,3.27,17.90,2.10,33.40,755.60
ICE,21.12/31,7.18,40.41,18.99,3.39,17.90,2.10,35.20,751.90
ICE,21.09/30,5.42,40.34,21.15,2.85,14.00,1.70,27.00,751.90
ICE,21.06/30,5.01,40.34,23.74,2.94,13.30,1.80,25.50,751.90
ICE,21.03/31,3.74,40.41,30.09,2.76,10.60,1.50,20.00,751.90
ICE,20.12/31,3.77,35.32,30.98,3.32,11.50,1.60,23.20,546.60
ICE,20.09/30,3.63,35.58,27.03,2.79,11.40,1.70,26.90,546.60
ICE,20.06/30,3.86,31.05,23.31,2.96,12.60,1.90,33.30,631.00
ICE,20.03/31,3.75,30.69,21.29,2.64,12.30,2.00,34.10,719.30
ICE,19.12/31,3.42,30.76,26.66,2.99,11.30,2.10,30.80,447.00
ICE,19.09/30,3.69,30.70,24.67,3.01,12.20,2.20,31.80,455.00
ICE,19.06/30,3.54,30.40,23.93,2.83,11.90,2.20,31.20,430.70
ICE,19.03/31,3.48,30.12,21.56,2.53,11.80,2.30,33.20,448.10
ICE,18.12/31,3.43,29.92,21.58,2.49,11.70,2.30,35.80,438.90
ICE,18.09/30,4.44,29.43,16.45,2.55,15.50,3.20,37.90,418.20
CME,24.09/30,9.51,78.51,23.22,2.82,12.50,2.60,4.60,388.40
CME,24.06/30,9.07,76.91,21.70,2.56,11.90,2.60,4.60,346.40
